"Asset ID","Description","Short Description","RSA Template","Related CCTV","Location","Floor","Room","Source Connection","rsa_device_description","x_coordinate","y_coordinate","display_maps"
TSC-SPE-3231,"B4 OSD, BOH C'DOR 151-76, TSC-SPE-3231",SPE-3231,FDS_DEVICE,"{""TSC CAM1478"",""TSC CAM1480""}",TSC,TSC_B4,,97,"B4 OSD, BOH C'DOR 151-76, TSC-SPE-3231",-5300347032,2407251278,true
TSC-SPE-3145,"B2 OSD, CONCOURSE 102-73, TSC-SPE-3145",SPE-3145,FDS_DEVICE,"{""TSC CAM1177"",""TSC CAM1189""}",TSC,TSC_B2,,97,"B2 OSD, CONCOURSE 102-73, TSC-SPE-3145",-5300335170,2407233447,true
TSC-SPE-3421,"B2 OSD, CONCOURSE 103-71, TSC-SPE-3421",SPE-3421,FDS_DEVICE,"{""TSC CAM1198""}",TSC,TSC_B2,,97,"B2 OSD, CONCOURSE 103-71, TSC-SPE-3421",-5300304036,2407167912,true
TSC-SPE-3048,"B1 OSD, CONCOURSE 102-72, TSC-SPE-3048",SPE-3048,FDS_DEVICE,"{""TSC CAM1104"",""TSC CAM1109""}",TSC,TSC_B1,,97,"B1 OSD, CONCOURSE 102-72, TSC-SPE-3048",-5300339833,2407215897,true
TSC-Z-69305,"Zone 69305: CS, HYDRANT M/V  TSC-IVM-0005",Z-69305,FDS_ZONE,,TSC,,,59,"Zone 69305: CS, HYDRANT M/V  TSC-IVM-0005",,,true
TSC-Z-69329,"Zone 69329: C, HYDRANT M/V  TSC-IVM-0028",Z-69329,FDS_ZONE,,TSC,,,95,"Zone 69329: C, HYDRANT M/V  TSC-IVM-0028",,,true
TSC-SPE-1021,"B1M CS, OCE FAN 833-41, TSC-SPE-1021",SPE-1021,FDS_DEVICE,"{""TSC CAM1074""}",TSC,TSC_B1,,59,"B1M CS, OCE FAN 833-41, TSC-SPE-1021",-5300426381,2407306100,true
TSC-SPE-1040,"B1 CS, CONCOURSE 102-43, TSC-SPE-1040",SPE-1040,FDS_DEVICE,"{""TSC CAM1080"",""TSC CAM1086""}",TSC,TSC_B1,,59,"B1 CS, CONCOURSE 102-43, TSC-SPE-1040",-5300489618,2407317222,true
TSC-SPE-4059,"B4 C, BOARD R 653-5, TSC-SPE-4059",SPE-4059,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BOARD R 653-5, TSC-SPE-4059",-5300537400,2407276458,true
TSC-SPE-1140,"B3 CS, CONCOURSE 102-41, TSC-SPE-1140",SPE-1140,FDS_DEVICE,"{""TSC CAM1219"",""TSC CAM1239""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 102-41, TSC-SPE-1140",-5300480318,2407318626,true
TSC-SPE-4042,"B4 C, FIELD DEVICE 710-4, TSC-SPE-4042",SPE-4042,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, FIELD DEVICE 710-4, TSC-SPE-4042",-5300382339,2407282793,true
TSC-SPE-4043,"B4 C, FIELD DEVICE 710-4, TSC-SPE-4043",SPE-4043,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, FIELD DEVICE 710-4, TSC-SPE-4043",-5300386245,2407282793,true
TSC-SPE-4045,"B4 C, PLATFORM 104-1, TSC-SPE-4045",SPE-4045,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, PLATFORM 104-1, TSC-SPE-4045",-5300507830,2407282793,true
TSC-SPE-4046,"B4 C, PLATFORM STORE 206-2, TSC-SPE-4046",SPE-4046,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, PLATFORM STORE 206-2, TSC-SPE-4046",-5300510800,2407282793,true
TSC-SPE-4062,"B4 C, AIRLOCK 406-8, TSC-SPE-4062",SPE-4062,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, AIRLOCK 406-8, TSC-SPE-4062",-5300542448,2407285216,true
TSC-SPE-4064,"B4 C, ESCAPE WALKWAY 407-1, TSC-SPE-4064",SPE-4064,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, ESCAPE WALKWAY 407-1, TSC-SPE-4064",-5300547015,2407289303,true
TSC-SPE-4070,"B4 C, BOARD 653-3, TSC-SPE-4070",SPE-4070,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BOARD 653-3, TSC-SPE-4070",-5300379966,2407282793,true
TSC-SPE-4071,"B4 C, BOARD 653-4, TSC-SPE-4071",SPE-4071,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, BOARD 653-4, TSC-SPE-4071",-5300360182,2407282793,true
TSC-SPE-4069,"B4 C, FIELD DEVICE 710-3, TSC-SPE-4069",SPE-4069,FDS_DEVICE,,TSC,TSC_B4,,95,"B4 C, FIELD DEVICE 710-3, TSC-SPE-4069",-5300482402,2407283193,true
TSC-SPE-4058,"B4 C, BOARD 653-5, TSC-SPE-4058",SPE-4058,FDS_DEVICE,"{""TSC CAM1316""}",TSC,TSC_B4,,95,"B4 C, BOARD 653-5, TSC-SPE-4058",-5300542296,2407276901,true
TSC-Z-6413,"Zone 6413: B3 C, CONCOURSE   TSC-CB-01",Z-6413,FDS_ZONE,"{""TSC CAM1217"",""TSC CAM1524"",""TSC CAM1253"",""TSC CAM1250""}",TSC,TSC_B3,,95,"Zone 6413: B3 C, CONCOURSE   TSC-CB-01",,,true
TSC-SPE-4039,"B3 C, CONCOURSE 103-72, TSC-SPE-4039",SPE-4039,FDS_DEVICE,"{""TSC CAM1261"",""TSC CAM1265""}",TSC,TSC_B3,,95,"B3 C, CONCOURSE 103-72, TSC-SPE-4039",-5300372023,2407260914,true
TSC-Z-6444,"Zone 6444: B4 C, PLATFORM  TSC-CH-01",Z-6444,FDS_ZONE,"{""TSC CAM1340"",""TSC CAM1327""}",TSC,TSC_B4,,95,"Zone 6444: B4 C, PLATFORM  TSC-CH-01",,,true
TSC-Z-6644,"Zone 6644: B1 OSD, BOH  TSC-OD-01",Z-6644,FDS_ZONE,"{""TSC CAM1115"",""TSC CAM1116"",""TSC CAM1119"",""TSC CAM1121""}",TSC,TSC_B1,,97,"Zone 6644: B1 OSD, BOH  TSC-OD-01",,,true
TSC-Z-6661,"Zone 6661: B2 OSD, SERVICES  TSC-OL-78",Z-6661,FDS_ZONE,"{""TSC CAM1556"",""TSC CAM1557"",""TSC CAM1558"",""TSC CAM1559""}",TSC,TSC_B2,,97,"Zone 6661: B2 OSD, SERVICES  TSC-OL-78",,,true
TSC-Z-6691,"Zone 6691: B5 OSD, BOH  TSC-ON-02",Z-6691,FDS_ZONE,"{""TSC CAM1497"",""TSC CAM1496""}",TSC,TSC_B5,,97,"Zone 6691: B5 OSD, BOH  TSC-ON-02",,,true
TSC-SPE-2001,"GF FS, LIFT TSC-LFT-0009, TSC-SPE-2001",SPE-2001,FDS_DEVICE,"{""TSC CAM1296"",""TSC CAM1295""}",TSC,TSC_GF,,96,"GF FS, LIFT TSC-LFT-0009, TSC-SPE-2001",-5300271634,2407302262,true
TSC-SPE-3147,"B2 OSD, SERV.TRANS 825-71, TSC-SPE-3147",SPE-3147,FDS_DEVICE,"{""TSC CAM1556"",""TSC CAM1557""}",TSC,TSC_B2,,97,"B2 OSD, SERV.TRANS 825-71, TSC-SPE-3147",-5300362471,2407242173,true
TSC-SPE-3238,"B4 OSD, EQUIP ROOM 706-71, TSC-SPE-3238",SPE-3238,FDS_DEVICE,,TSC,TSC_B4,,97,"B4 OSD, EQUIP ROOM 706-71, TSC-SPE-3238",-5300353612,2407220894,true
TSC-Z-69383,"Zone 69383: OSD, HYDRANT M/V  TSC-IVM-0051",Z-69383,FDS_ZONE,,TSC,,,97,"Zone 69383: OSD, HYDRANT M/V  TSC-IVM-0051",,,true
TSC-Z-69102,"Zone 69102: CS, SPRINKLER F/SW  TSC-FLS-0002",Z-69102,FDS_ZONE,,TSC,,,59,"Zone 69102: CS, SPRINKLER F/SW  TSC-FLS-0002",,,true
TSC-Z-69205,"Zone 69205: CS, SPRINKLER M/V  TSC-FLS-0005",Z-69205,FDS_ZONE,,TSC,,,59,"Zone 69205: CS, SPRINKLER M/V  TSC-FLS-0005",,,true
TSC-Z-69321,"Zone 69321: C, HYDRANT M/V  TSC-IVM-0020",Z-69321,FDS_ZONE,,TSC,,,95,"Zone 69321: C, HYDRANT M/V  TSC-IVM-0020",,,true
TSC-Z-69347,"Zone 69347: FS, HYDRANT M/V  TSC-IVM-0047",Z-69347,FDS_ZONE,,TSC,,,96,"Zone 69347: FS, HYDRANT M/V  TSC-IVM-0047",,,true
TSC-Z-60222,"Zone 60222: TUN, CROSS PASSAGE 16  SDU-SPE-1016",Z-60222,FDS_ZONE,,SDU,SDU_TUN,,95,"Zone 60222: TUN, CROSS PASSAGE 16  SDU-SPE-1016",,,
TSC-SPE-1201,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1201",SPE-1201,FDS_DEVICE,"{""TSC CAM1494""}",TSC,TSC_B5,,59,"B5 CS, BOH C'DOR 151-41, TSC-SPE-1201",-5300482438,2407309672,true
TSC-SPE-1138,"B3 CS, CONCOURSE 102-41, TSC-SPE-1138",SPE-1138,FDS_DEVICE,"{""TSC CAM1228"",""TSC CAM1239"",""TSC CAM1238""}",TSC,TSC_B3,,59,"B3 CS, CONCOURSE 102-41, TSC-SPE-1138",-5300462618,2407317896,true
TSC-IVM-0001,"CS, HYDRANT M/V , TSC-IVM-0001",IVM-0001,FDS_DEVICE,,TSC,TSC_B4,,59,"CS, HYDRANT M/V , TSC-IVM-0001",-5300312941,2407222137,false
TSC-SPE-2036,"B3 FS, ROOM 103-4, TSC-SPE-2036",SPE-2036,FDS_DEVICE,,TSC,TSC_B3,,96,"B3 FS, ROOM 103-4, TSC-SPE-2036",-5300282475,2407307859,true
TSC-IVM-0043,"FS, HYDRANT M/V , TSC-IVM-0043",IVM-0043,FDS_DEVICE,,TSC,TSC_B2,,96,"FS, HYDRANT M/V , TSC-IVM-0043",-5300328568,2407214610,false
TSC-SPE-3432,"L1 WTR HEATER 808-71, TSC-SPE-3432",SPE-3432,FDS_DEVICE,,TSC,TSC_GM,,97,"L1 WTR HEATER 808-71, TSC-SPE-3432",-5300377348,2407214219,true
TSC-FLS-0013,"CS, SPRINKLER F/SW , TSC-FLS-0013",FLS-0013,FDS_DEVICE,,TSC,TSC_GF,,59,"CS, SPRINKLER F/SW , TSC-FLS-0013",-5300426688,2407302846,false
TSC-FLS-0012,"CS, SPRINKLER F/SW , TSC-FLS-0012",FLS-0012,FDS_DEVICE,,TSC,TSC_B2,,59,"CS, SPRINKLER F/SW , TSC-FLS-0012",-5300426828,2407302337,false
TSC-FLS-0001,"CS, SPRINKLER F/SW , TSC-FLS-0001",FLS-0001,FDS_DEVICE,,TSC,TSC_B5,,59,"CS, SPRINKLER F/SW , TSC-FLS-0001",-5300312941,2407222223,false
TSC-FLS-0014,"CS, SPRINKLER F/SW , TSC-FLS-0014",FLS-0014,FDS_DEVICE,,TSC,TSC_B1,,59,"CS, SPRINKLER F/SW , TSC-FLS-0014",-5300426833,2407302096,false
TSC-Z-69106,"Zone 69106: CS, SPRINKLER F/SW  TSC-FLS-0006",Z-69106,FDS_ZONE,,TSC,,,59,"Zone 69106: CS, SPRINKLER F/SW  TSC-FLS-0006",,,true
TSC-Z-69107,"Zone 69107: CS, SPRINKLER F/SW  TSC-FLS-0007",Z-69107,FDS_ZONE,,TSC,,,59,"Zone 69107: CS, SPRINKLER F/SW  TSC-FLS-0007",,,true
TSC-IVM-0012,"CS, HYDRANT M/V , TSC-IVM-0012",IVM-0012,FDS_DEVICE,,TSC,TSC_B4,,59,"CS, HYDRANT M/V , TSC-IVM-0012",-5300489668,2407316306,false
TSC-FLS-0002,"CS, SPRINKLER F/SW , TSC-FLS-0002",FLS-0002,FDS_DEVICE,,TSC,TSC_B4,,59,"CS, SPRINKLER F/SW , TSC-FLS-0002",-5300313216,2407222721,false
TSC-Z-69108,"Zone 69108: CS, SPRINKLER F/SW  TSC-FLS-0008",Z-69108,FDS_ZONE,,TSC,,,59,"Zone 69108: CS, SPRINKLER F/SW  TSC-FLS-0008",,,true
TSC-Z-69111,"Zone 69111: CS, SPRINKLER F/SW  TSC-FLS-0011",Z-69111,FDS_ZONE,,TSC,,,59,"Zone 69111: CS, SPRINKLER F/SW  TSC-FLS-0011",,,true
TSC-Z-69112,"Zone 69112: CS, SPRINKLER F/SW  TSC-FLS-0012",Z-69112,FDS_ZONE,,TSC,,,59,"Zone 69112: CS, SPRINKLER F/SW  TSC-FLS-0012",,,true
TSC-Z-69113,"Zone 69113: CS, SPRINKLER F/SW  TSC-FLS-0013",Z-69113,FDS_ZONE,,TSC,,,59,"Zone 69113: CS, SPRINKLER F/SW  TSC-FLS-0013",,,true
TSC-Z-69114,"Zone 69114: CS, SPRINKLER F/SW  TSC-FLS-0014",Z-69114,FDS_ZONE,,TSC,,,59,"Zone 69114: CS, SPRINKLER F/SW  TSC-FLS-0014",,,true
TSC-Z-69201,"Zone 69201: CS, SPRINKLER M/V  TSC-FLS-0001",Z-69201,FDS_ZONE,,TSC,,,59,"Zone 69201: CS, SPRINKLER M/V  TSC-FLS-0001",,,true
TSC-Z-69203,"Zone 69203: CS, SPRINKLER M/V  TSC-FLS-0003",Z-69203,FDS_ZONE,,TSC,,,59,"Zone 69203: CS, SPRINKLER M/V  TSC-FLS-0003",,,true
TSC-Z-69204,"Zone 69204: CS, SPRINKLER M/V  TSC-FLS-0004",Z-69204,FDS_ZONE,,TSC,,,59,"Zone 69204: CS, SPRINKLER M/V  TSC-FLS-0004",,,true
TSC-Z-69103,"Zone 69103: CS, SPRINKLER F/SW  TSC-FLS-0003",Z-69103,FDS_ZONE,,TSC,,,59,"Zone 69103: CS, SPRINKLER F/SW  TSC-FLS-0003",,,true
TSC-Z-69104,"Zone 69104: CS, SPRINKLER F/SW  TSC-FLS-0004",Z-69104,FDS_ZONE,,TSC,,,59,"Zone 69104: CS, SPRINKLER F/SW  TSC-FLS-0004",,,true
TSC-Z-69210,"Zone 69210: CS, SPRINKLER M/V  TSC-FLS-0010",Z-69210,FDS_ZONE,,TSC,,,59,"Zone 69210: CS, SPRINKLER M/V  TSC-FLS-0010",,,true
TSC-Z-69211,"Zone 69211: CS, SPRINKLER M/V  TSC-FLS-0011",Z-69211,FDS_ZONE,,TSC,,,59,"Zone 69211: CS, SPRINKLER M/V  TSC-FLS-0011",,,true
TSC-Z-69212,"Zone 69212: CS, SPRINKLER M/V  TSC-FLS-0012",Z-69212,FDS_ZONE,,TSC,,,59,"Zone 69212: CS, SPRINKLER M/V  TSC-FLS-0012",,,true
TSC-Z-69213,"Zone 69213: CS, SPRINKLER M/V  TSC-FLS-0013",Z-69213,FDS_ZONE,,TSC,,,59,"Zone 69213: CS, SPRINKLER M/V  TSC-FLS-0013",,,true
TSC-Z-69214,"Zone 69214: CS, SPRINKLER M/V  TSC-FLS-0014",Z-69214,FDS_ZONE,,TSC,,,59,"Zone 69214: CS, SPRINKLER M/V  TSC-FLS-0014",,,true
TSC-Z-69301,"Zone 69301: CS, HYDRANT M/V  TSC-IVM-0001",Z-69301,FDS_ZONE,,TSC,,,59,"Zone 69301: CS, HYDRANT M/V  TSC-IVM-0001",,,true
TSC-Z-69303,"Zone 69303: CS, HYDRANT M/V  TSC-IVM-0003",Z-69303,FDS_ZONE,,TSC,,,59,"Zone 69303: CS, HYDRANT M/V  TSC-IVM-0003",,,true
TSC-Z-69304,"Zone 69304: CS, HYDRANT M/V  TSC-IVM-0004",Z-69304,FDS_ZONE,,TSC,,,59,"Zone 69304: CS, HYDRANT M/V  TSC-IVM-0004",,,true
TSC-FLS-0006,"CS, SPRINKLER F/SW , TSC-FLS-0006",FLS-0006,FDS_DEVICE,,TSC,TSC_B1,,59,"CS, SPRINKLER F/SW , TSC-FLS-0006",-5300490031,2407321211,false
TSC-IVM-0010,"CS, HYDRANT M/V , TSC-IVM-0010",IVM-0010,FDS_DEVICE,,TSC,TSC_B5,,59,"CS, HYDRANT M/V , TSC-IVM-0010",-5300358843,2407254880,false
TSC-FLS-0005,"CS, SPRINKLER F/SW , TSC-FLS-0005",FLS-0005,FDS_DEVICE,,TSC,TSC_B2,,59,"CS, SPRINKLER F/SW , TSC-FLS-0005",-5300490860,2407323528,false
TSC-FLS-0008,"CS, SPRINKLER F/SW , TSC-FLS-0008",FLS-0008,FDS_DEVICE,,TSC,TSC_GF,,59,"CS, SPRINKLER F/SW , TSC-FLS-0008",-5300426561,2407302267,false
TSC-FLS-0009,"CS, SPRINKLER F/SW , TSC-FLS-0009",FLS-0009,FDS_DEVICE,,TSC,TSC_GF,,59,"CS, SPRINKLER F/SW , TSC-FLS-0009",-5300426829,2407302273,false
TSC-FLS-0010,"CS, SPRINKLER F/SW , TSC-FLS-0010",FLS-0010,FDS_DEVICE,,TSC,TSC_B1,,59,"CS, SPRINKLER F/SW , TSC-FLS-0010",-5300426358,2407302639,false
TSC-IVM-0009,"CS, HYDRANT M/V , TSC-IVM-0009",IVM-0009,FDS_DEVICE,,TSC,TSC_B5,,59,"CS, HYDRANT M/V , TSC-IVM-0009",-5300358843,2407255201,false
TSC-IVM-0014,"CS, HYDRANT M/V , TSC-IVM-0014",IVM-0014,FDS_DEVICE,,TSC,TSC_B2,,59,"CS, HYDRANT M/V , TSC-IVM-0014",-5300328155,2407217864,false
MDE-SPE-1014,"TUN, CROSS PASSAGE 14 , MDE-SPE-1014",SPE-1014,FDS_DEVICE,,TSC,,,93,"TUN, CROSS PASSAGE 14 , MDE-SPE-1014",,,true
SDU-SPE-1014,"TUN, CROSS PASSAGE 14 , SDU-SPE-1014",SPE-1014,FDS_DEVICE,,TSC,,,93,"TUN, CROSS PASSAGE 14 , SDU-SPE-1014",,,true
TSC-IVM-0008,"CS, HYDRANT M/V , TSC-IVM-0008",IVM-0008,FDS_DEVICE,,TSC,TSC_B4,,59,"CS, HYDRANT M/V , TSC-IVM-0008",-5300347031,2407230644,false
TSC-IVM-0006,"CS, HYDRANT M/V , TSC-IVM-0006",IVM-0006,FDS_DEVICE,,TSC,TSC_B3,,59,"CS, HYDRANT M/V , TSC-IVM-0006",-5300356309,2407256348,false
TSC-IVM-0005,"CS, HYDRANT M/V , TSC-IVM-0005",IVM-0005,FDS_DEVICE,,TSC,TSC_B2,,59,"CS, HYDRANT M/V , TSC-IVM-0005",-5300345406,2407216653,false
TSC-Z-69306,"Zone 69306: CS, HYDRANT M/V  TSC-IVM-0006",Z-69306,FDS_ZONE,,TSC,,,59,"Zone 69306: CS, HYDRANT M/V  TSC-IVM-0006",,,true
TSC-Z-60112,"Zone 60112: TUN, CROSS PASSAGE 14  SDU-SPE-1014",Z-60112,FDS_ZONE,,SDU,SDU_TUN,,93,"Zone 60112: TUN, CROSS PASSAGE 14  SDU-SPE-1014",,,
TSC-Z-69307,"Zone 69307: CS, HYDRANT M/V  TSC-IVM-0007",Z-69307,FDS_ZONE,,TSC,,,59,"Zone 69307: CS, HYDRANT M/V  TSC-IVM-0007",,,true
TSC-IVM-0004,"CS, HYDRANT M/V , TSC-IVM-0004",IVM-0004,FDS_DEVICE,,TSC,TSC_B2,,59,"CS, HYDRANT M/V , TSC-IVM-0004",-5300353266,2407250682,false
TSC-Z-69308,"Zone 69308: CS, HYDRANT M/V  TSC-IVM-0008",Z-69308,FDS_ZONE,,TSC,,,59,"Zone 69308: CS, HYDRANT M/V  TSC-IVM-0008",,,true
TSC-Z-69209,"Zone 69209: CS, SPRINKLER M/V  TSC-FLS-0009",Z-69209,FDS_ZONE,,TSC,,,59,"Zone 69209: CS, SPRINKLER M/V  TSC-FLS-0009",,,true
TSC-Z-69309,"Zone 69309: CS, HYDRANT M/V  TSC-IVM-0009",Z-69309,FDS_ZONE,,TSC,,,59,"Zone 69309: CS, HYDRANT M/V  TSC-IVM-0009",,,true
TSC-Z-69310,"Zone 69310: CS, HYDRANT M/V  TSC-IVM-0010",Z-69310,FDS_ZONE,,TSC,,,59,"Zone 69310: CS, HYDRANT M/V  TSC-IVM-0010",,,true
TSC-Z-69311,"Zone 69311: CS, HYDRANT M/V  TSC-IVM-0011",Z-69311,FDS_ZONE,,TSC,,,59,"Zone 69311: CS, HYDRANT M/V  TSC-IVM-0011",,,true
TSC-Z-69313,"Zone 69313: CS, HYDRANT M/V  TSC-IVM-0013",Z-69313,FDS_ZONE,,TSC,,,59,"Zone 69313: CS, HYDRANT M/V  TSC-IVM-0013",,,true
TSC-Z-69314,"Zone 69314: CS, HYDRANT M/V  TSC-IVM-0014",Z-69314,FDS_ZONE,,TSC,,,59,"Zone 69314: CS, HYDRANT M/V  TSC-IVM-0014",,,true
TSC-Z-69315,"Zone 69315: CS, HYDRANT M/V  TSC-IVM-0015",Z-69315,FDS_ZONE,,TSC,,,59,"Zone 69315: CS, HYDRANT M/V  TSC-IVM-0015",,,true
TSC-Z-69206,"Zone 69206: CS, SPRINKLER M/V  TSC-FLS-0006",Z-69206,FDS_ZONE,,TSC,,,59,"Zone 69206: CS, SPRINKLER M/V  TSC-FLS-0006",,,true
TSC-Z-69207,"Zone 69207: CS, SPRINKLER M/V  TSC-FLS-0007",Z-69207,FDS_ZONE,,TSC,,,59,"Zone 69207: CS, SPRINKLER M/V  TSC-FLS-0007",,,true
TSC-Z-69208,"Zone 69208: CS, SPRINKLER M/V  TSC-FLS-0008",Z-69208,FDS_ZONE,,TSC,,,59,"Zone 69208: CS, SPRINKLER M/V  TSC-FLS-0008",,,true
TSC-Z-69317,"Zone 69317: CS, HYDRANT M/V  TSC-IVM-0017",Z-69317,FDS_ZONE,,TSC,,,59,"Zone 69317: CS, HYDRANT M/V  TSC-IVM-0017",,,true
TSC-Z-69318,"Zone 69318: CS, HYDRANT M/V  TSC-IVM-0018",Z-69318,FDS_ZONE,,TSC,,,59,"Zone 69318: CS, HYDRANT M/V  TSC-IVM-0018",,,true
TSC-Z-60166,"Zone 60166: TUN, XP14, Hyd Main M/V  MDW-IVM-1015",Z-60166,FDS_ZONE,,SDU,,,93,"Zone 60166: TUN, XP14, Hyd Main M/V  MDW-IVM-1015",,,true
TSC-Z-60113,"Zone 60113: TUN, CROSS PASSAGE 14  MDW-SPE-1014",Z-60113,FDS_ZONE,,SDU,SDU_TUN,,93,"Zone 60113: TUN, CROSS PASSAGE 14  MDW-SPE-1014",,,
TSC-IVM-0007,"CS, HYDRANT M/V , TSC-IVM-0007",IVM-0007,FDS_DEVICE,,TSC,TSC_B4,,59,"CS, HYDRANT M/V , TSC-IVM-0007",-5300346771,2407251671,false
TSC-IVM-0013,"CS, HYDRANT M/V , TSC-IVM-0013",IVM-0013,FDS_DEVICE,,TSC,TSC_B3,,59,"CS, HYDRANT M/V , TSC-IVM-0013",-5300277329,2407303403,false
TSC-IVM-0017,"CS, HYDRANT M/V , TSC-IVM-0017",IVM-0017,FDS_DEVICE,,TSC,TSC_B1,,59,"CS, HYDRANT M/V , TSC-IVM-0017",-5300489300,2407320394,false
TSC-IVM-0018,"CS, HYDRANT M/V , TSC-IVM-0018",IVM-0018,FDS_DEVICE,,TSC,TSC_B1,,59,"CS, HYDRANT M/V , TSC-IVM-0018",-5300489792,2407324358,false
MDW-IVM-1015,"TUN, XP14, Hyd Main M/V , MDW-IVM-1015",IVM-1015,FDS_DEVICE,,TSC,,,93,"TUN, XP14, Hyd Main M/V , MDW-IVM-1015",,,true
TSC-IVM-0003,"CS, HYDRANT M/V , TSC-IVM-0003",IVM-0003,FDS_DEVICE,,TSC,TSC_B1,,59,"CS, HYDRANT M/V , TSC-IVM-0003",-5300312941,2407222635,false
MDW-SPE-1015,"TUN, CROSS PASSAGE 15 , MDW-SPE-1015",SPE-1015,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 15 , MDW-SPE-1015",,,true
MDE-SPE-1016,"TUN, CROSS PASSAGE 16 , MDE-SPE-1016",SPE-1016,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 16 , MDE-SPE-1016",,,true
TSC-IVM-0029,"C, HYDRANT M/V , TSC-IVM-0029",IVM-0029,FDS_DEVICE,,TSC,TSC_B3,,95,"C, HYDRANT M/V , TSC-IVM-0029",-5300479869,2407324562,false
MDE-SPE-1015,"TUN, CROSS PASSAGE 15 , MDE-SPE-1015",SPE-1015,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 15 , MDE-SPE-1015",,,true
MDE-SPE-1017,"TUN, CROSS PASSAGE 17 , MDE-SPE-1017",SPE-1017,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 17 , MDE-SPE-1017",,,true
TSC-FLS-0016,"C, SPRINKLER F/SW , TSC-FLS-0016",FLS-0016,FDS_DEVICE,,TSC,,,95,"C, SPRINKLER F/SW , TSC-FLS-0016",-5300490182,2407321285,false
MDW-SPE-1017,"TUN, CROSS PASSAGE 17 , MDW-SPE-1017",SPE-1017,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 17 , MDW-SPE-1017",,,true
TSC-IVM-0019,"C, HYDRANT M/V , TSC-IVM-0019",IVM-0019,FDS_DEVICE,,TSC,TSC_B1,,95,"C, HYDRANT M/V , TSC-IVM-0019",-5300426518,2407303005,false
SDU-SPE-1016,"TUN, CROSS PASSAGE 16 , SDU-SPE-1016",SPE-1016,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 16 , SDU-SPE-1016",,,true
MDW-SPE-1016,"TUN, CROSS PASSAGE 16 , MDW-SPE-1016",SPE-1016,FDS_DEVICE,,TSC,,,95,"TUN, CROSS PASSAGE 16 , MDW-SPE-1016",,,true
TSC-Z-60162,"Zone 60162: TUN, XP14, Hyd Main M/V  MDE-IVM-1015",Z-60162,FDS_ZONE,,SDU,,,93,"Zone 60162: TUN, XP14, Hyd Main M/V  MDE-IVM-1015",,,true
TSC-Z-60221,"Zone 60221: TUN, CROSS PASSAGE 16  MDE-SPE-1016",Z-60221,FDS_ZONE,,SDU,SDU_TUN,,95,"Zone 60221: TUN, CROSS PASSAGE 16  MDE-SPE-1016",,,
TSC-Z-60231,"Zone 60231: TUN, CROSS PASSAGE 17  MDE-SPE-1017",Z-60231,FDS_ZONE,,SDU,SDU_TUN,,95,"Zone 60231: TUN, CROSS PASSAGE 17  MDE-SPE-1017",,,
TSC-Z-60212,"Zone 60212: TUN, CROSS PASSAGE 15  SDU-SPE-1015",Z-60212,FDS_ZONE,,SDU,SDU_TUN,,95,"Zone 60212: TUN, CROSS PASSAGE 15  SDU-SPE-1015",,,
TSC-Z-60163,"Zone 60163: TUN, XP14, Hyd Main M/V  SDU-IVM-1014",Z-60163,FDS_ZONE,,SDU,,,93,"Zone 60163: TUN, XP14, Hyd Main M/V  SDU-IVM-1014",,,true
MDE-IVM-1016,"TUN, XP16, Hyd Main M/V , MDE-IVM-1016",IVM-1016,FDS_DEVICE,,TSC,,,95,"TUN, XP16, Hyd Main M/V , MDE-IVM-1016",,,true
MDE-IVM-1017,"TUN, XP16, Hyd Main M/V , MDE-IVM-1017",IVM-1017,FDS_DEVICE,,TSC,,,95,"TUN, XP16, Hyd Main M/V , MDE-IVM-1017",,,true
TSC-Z-60164,"Zone 60164: TUN, XP14, Hyd Main M/V  SDU-IVM-1015",Z-60164,FDS_ZONE,,SDU,,,93,"Zone 60164: TUN, XP14, Hyd Main M/V  SDU-IVM-1015",,,true
TSC-Z-60165,"Zone 60165: TUN, XP14, Hyd Main M/V  MDW-IVM-1014",Z-60165,FDS_ZONE,,SDU,,,93,"Zone 60165: TUN, XP14, Hyd Main M/V  MDW-IVM-1014",,,true
TSC-Z-69115,"Zone 69115: C, SPRINKLER F/SW  TSC-FLS-0015",Z-69115,FDS_ZONE,,TSC,,,95,"Zone 69115: C, SPRINKLER F/SW  TSC-FLS-0015",,,true
